ENSG00000242029	RP11-457K10.1
ENSG00000240895	RP11-119D18.1
ENSG00000242242	PVRL3-AS1
ENSG00000239311	RP11-615J4.3
ENSG00000240766	PLCXD2-AS1
ENSG00000261488	RP11-757F18.5
ENSG00000239482	RP11-90K6.1
ENSG00000243081	RP11-231E6.1
ENSG00000240893	RP11-572C15.5
ENSG00000272844	RP11-484K9.4
ENSG00000240057	RP11-572M11.4
ENSG00000241219	RP11-572M11.1
ENSG00000243795	RP11-572M11.3
ENSG00000243849	WDR52-AS1
ENSG00000239453	SIDT1-AS1
ENSG00000242659	RP11-271C24.2
ENSG00000273394	RP11-255E6.6
ENSG00000241490	RP11-553L6.2
ENSG00000259976	RP11-553L6.5
ENSG00000241560	ZBTB20-AS1
ENSG00000242290	RP11-197K3.1
ENSG00000241295	ZBTB20-AS2
ENSG00000239946	ZBTB20-AS3
ENSG00000242767	ZBTB20-AS4
ENSG00000242880	RP11-190P13.2
ENSG00000240922	LSAMP-AS1
ENSG00000241397	LINC00903
ENSG00000243197	TUSC7
ENSG00000242385	LINC00901
ENSG00000239268	RP11-384F7.2
ENSG00000241213	RP11-768G7.2
ENSG00000242816	RP11-768G7.3
ENSG00000243276	RP11-384F7.1
ENSG00000239877	IGSF11-AS1
ENSG00000240254	B4GALT4-AS1
ENSG00000241155	ARHGAP31-AS1
ENSG00000272662	RP11-190C22.8
ENSG00000272967	RP11-190C22.9
ENSG00000239994	RP11-169N13.4
ENSG00000242622	RP11-18H7.1
ENSG00000243593	RP11-500K19.1
ENSG00000272758	RP11-299J3.8
ENSG00000273033	RP11-67L2.2
ENSG00000273454	RP11-797D24.3
ENSG00000272678	RP11-797D24.4
ENSG00000239523	MYLK-AS1
ENSG00000250174	MYLK-AS2
ENSG00000273123	RP11-9N20.3
ENSG00000244286	ITGB5-AS1
ENSG00000272840	RP11-379B18.6
ENSG00000241288	RP11-379B18.5
ENSG00000248787	RP11-666A20.4
ENSG00000248607	RP11-158I23.1
ENSG00000250012	RP11-124N2.1
ENSG00000250218	ALDH1L1-AS1
ENSG00000246022	ALDH1L1-AS2
ENSG00000250934	RP11-71E19.1
ENSG00000251448	RP11-71E19.2
ENSG00000249833	RP11-71E19.5
ENSG00000244215	RP11-88I21.2
ENSG00000239921	RP11-59J16.1
ENSG00000240562	RP11-59J16.2
ENSG00000239608	RUVBL1-AS1
ENSG00000242049	DNAJB8-AS1
ENSG00000244300	RP11-475N22.4
ENSG00000198685	C3orf27
ENSG00000261159	RP11-723O4.9
ENSG00000231305	RP11-723O4.2
ENSG00000273174	RP11-434H6.6
ENSG00000273437	RP11-434H6.7
ENSG00000206417	H1FX-AS1
ENSG00000271270	TMCC1-AS1
ENSG00000250643	RP11-93K22.6
ENSG00000248243	RP11-93K22.13
ENSG00000249846	RP11-77P16.4
ENSG00000250592	RP11-39E3.3
ENSG00000250129	RP11-265F19.1
ENSG00000248468	RP11-517B11.4
ENSG00000248724	NPHP3-AS1
ENSG00000249725	RP11-469L4.1
ENSG00000251011	RP11-402L6.1
ENSG00000249993	BFSP2-AS1
ENSG00000272832	RP11-91K8.5
ENSG00000243832	RP11-202A13.1
ENSG00000240006	RP11-200A1.1
ENSG00000260633	RP11-375I20.6
ENSG00000273455	RP11-305O4.3
ENSG00000261758	RP11-102M11.2
ENSG00000273486	RP11-731C17.2
ENSG00000239213	RP11-85F14.5
ENSG00000249407	IL20RB-AS1
ENSG00000239513	RP11-2A4.3
ENSG00000261146	RP11-2A4.4
ENSG00000272609	RP11-461M2.2
ENSG00000244578	RP11-548O1.3
ENSG00000232416	BPESC1
ENSG00000272656	RP11-219D15.3
ENSG00000248932	RP11-319G6.1
ENSG00000248790	RP11-319G6.3
ENSG00000261763	RP11-442N1.2
ENSG00000250543	RP11-442N1.1
ENSG00000251471	RP11-166D18.1
ENSG00000249290	RP11-68L1.2
ENSG00000251058	RP11-68L1.1
ENSG00000250433	CLSTN2-AS1
ENSG00000261826	RP11-691G17.1
ENSG00000251270	RP11-231L11.1
ENSG00000249417	RP11-438D8.2
ENSG00000244124	ATP1B3-AS1
ENSG00000239641	PLS1-AS1
ENSG00000243818	RP11-372E1.4
ENSG00000241570	RP11-372E1.6
ENSG00000268129	RP11-91G21.1
ENSG00000243733	RP11-80H8.3
ENSG00000241679	RP11-80H8.4
ENSG00000240012	SLC9A9-AS1
ENSG00000244493	SLC9A9-AS2
ENSG00000244358	RP11-88H10.2
ENSG00000240095	RP11-88H10.3
ENSG00000243415	RP11-274H2.2
ENSG00000240032	RP11-274H2.3
ENSG00000241457	PLSCR5-AS1
ENSG00000243620	RP11-649A16.1
ENSG00000242671	RP11-232M24.1
ENSG00000241202	ZIC4-AS1
ENSG00000239661	RP11-78O22.1
ENSG00000239922	RP11-71N10.1
ENSG00000241131	RP11-639B1.1
ENSG00000241792	RP11-501O2.1
ENSG00000244650	RP11-501O2.3
ENSG00000243347	RP11-501O2.4
ENSG00000242440	RP11-501O2.5
ENSG00000240521	RP11-680B3.2
ENSG00000239718	HLTF-AS1
ENSG00000244468	RP11-206M11.7
ENSG00000240541	TM4SF1-AS1
ENSG00000243885	RP11-278L15.2
ENSG00000241313	WWTR1-AS1
ENSG00000242791	RP11-651P23.5
ENSG00000243944	RP11-167H9.4
ENSG00000243321	snoU13
ENSG00000241048	RP11-167H9.5
ENSG00000244541	RP11-167H9.6
ENSG00000243550	RP11-483E7.1
ENSG00000240137	RP11-103G8.2
ENSG00000244265	SIAH2-AS1
ENSG00000239265	CLRN1-AS1
ENSG00000243273	RP11-166N6.2
ENSG00000241151	RP11-454C18.1
ENSG00000242908	RP11-454C18.2
ENSG00000239941	RP11-246A10.1
ENSG00000229619	MBNL1-AS1
ENSG00000243305	RP11-362A9.3
ENSG00000244545	RP11-788A4.1
ENSG00000244268	RP11-529G21.2
ENSG00000241220	RP11-292E2.1
ENSG00000241912	RP11-292E2.2
ENSG00000237787	C3orf79
ENSG00000243486	RP11-217E22.5
ENSG00000243861	RP11-656A15.1
ENSG00000243969	RP11-439C8.1
ENSG00000243953	RP11-439C8.2
ENSG00000240666	MME-AS1
ENSG00000241336	RP11-451G4.1
ENSG00000242790	RP11-451G4.3
ENSG00000239508	PLCH1-AS1
ENSG00000242925	PLCH1-AS2
ENSG00000214919	AC104472.1
ENSG00000240596	KCNAB1-AS2
ENSG00000242370	KCNAB1-AS1
ENSG00000272990	RP11-305K5.1
ENSG00000243926	TIPARP-AS1
ENSG00000240875	LINC00886
ENSG00000243629	LINC00880
ENSG00000241544	RP11-6F2.5
ENSG00000241135	LINC00881
ENSG00000241770	RP11-555M1.3
ENSG00000239716	RP11-290K4.1
ENSG00000242536	RP11-290K4.2
ENSG00000243150	RP11-538P18.2
ENSG00000272087	RP11-379F4.7
ENSG00000240207	RP11-379F4.4
ENSG00000272247	RP11-379F4.9
ENSG00000241211	IQCJ-SCHIP1-AS1
ENSG00000244040	IL12A-AS1
ENSG00000242107	LINC01100
ENSG00000260572	RP11-16N11.2
ENSG00000240567	RP11-3P17.4
ENSG00000269888	RP11-3P17.5
ENSG00000240354	RP11-774I5.1
ENSG00000241168	RP11-10O22.1
ENSG00000241369	CT64
ENSG00000240792	RP11-418B12.1
ENSG00000241636	RP11-71H9.2
ENSG00000241767	RP11-71H9.1
ENSG00000239205	RP11-747D18.1
ENSG00000244128	RP11-85M11.2
ENSG00000244321	RP11-450H5.1
ENSG00000240033	RP11-12K11.2
ENSG00000241669	RP11-576M8.2
ENSG00000244706	RP11-298O21.3
ENSG00000241882	RP11-637O11.2
ENSG00000242268	RP11-368I23.2
ENSG00000272797	RP11-368I23.3
ENSG00000273177	RP11-368I23.4
ENSG00000241383	RP11-152C17.1
ENSG00000241479	RP11-641D5.2
ENSG00000270141	TERC
ENSG00000269889	RP11-816J6.3
ENSG00000269984	RP11-362K14.5
ENSG00000270135	RP11-362K14.7
ENSG00000270096	RP11-362K14.6
ENSG00000239219	RP11-379K17.4
ENSG00000240373	SEC62-AS1
ENSG00000239628	RP11-543D10.2
ENSG00000242578	RP11-469J4.3
ENSG00000239739	RP11-373E16.4
ENSG00000240497	RP11-185E8.1
ENSG00000234717	TMEM212-AS1
ENSG00000223387	RP11-408H1.3
ENSG00000237473	RP11-324C10.1
ENSG00000228213	NLGN1-AS1
ENSG00000226779	NAALADL2-AS2
ENSG00000225552	NAALADL2-AS1
ENSG00000260217	RP11-809F4.3
ENSG00000223715	RP11-71G7.1
ENSG00000228308	RP11-255G21.1
ENSG00000231310	TBL1XR1-AS1
ENSG00000203645	LINC00501
ENSG00000226782	RP11-706D8.3
ENSG00000228221	LINC00578
ENSG00000236385	RP11-114M1.2
ENSG00000228561	RP11-114M1.1
ENSG00000231574	RP11-91K9.1
ENSG00000225790	RP11-2L8.1
ENSG00000270321	RP11-2L8.2
ENSG00000223930	RP11-33A14.1
ENSG00000237978	RP11-385J1.2
ENSG00000229102	RP11-360P21.2
ENSG00000260743	RP11-255C15.3
ENSG00000242539	AC007620.3
ENSG00000272699	RP11-145M9.5
ENSG00000272910	RP11-15L13.4
ENSG00000272660	RP11-145M9.6
ENSG00000270178	RP11-494H4.3
ENSG00000243799	PEX5L-AS1
ENSG00000244302	PEX5L-AS2
ENSG00000241696	RP11-420J11.2
ENSG00000239774	RP11-496B10.3
ENSG00000145075	CCDC39
ENSG00000243187	CCDC39-AS1
ENSG00000241231	RP11-275H4.1
ENSG00000239381	RP11-4B14.3
ENSG00000242512	RP11-416O18.1
ENSG00000240478	RP11-416O18.2
ENSG00000242012	RP11-338L18.1
ENSG00000241098	RP11-139K4.1
ENSG00000244247	RP11-139K4.2
ENSG00000238837	RP11-646E18.2
ENSG00000260377	RP11-646E18.4
ENSG00000240063	RP11-225N10.1
ENSG00000273261	RP11-531F16.4
ENSG00000243368	MCCC1-AS1
ENSG00000242522	KLHL6-AS1
ENSG00000233885	YEATS2-AS1
ENSG00000223882	ABCC5-AS1
ENSG00000238020	HTR3E-AS1
ENSG00000273181	RP11-778D9.13
ENSG00000272721	RP11-778D9.12
ENSG00000224153	RP11-433C9.2
ENSG00000230215	EIF2B5-AS1
ENSG00000272970	RP11-329B9.4
ENSG00000273403	RP11-329B9.3
ENSG00000272922	RP11-329B9.5
ENSG00000229433	RP11-329B9.1
ENSG00000223358	EHHADH-AS1
ENSG00000163915	C3orf65
ENSG00000234197	ETV5-AS1
ENSG00000234548	RP11-78H24.1
ENSG00000224406	RP11-48F14.1
ENSG00000226859	RP11-48F14.2
ENSG00000197099	RP11-573D15.8
ENSG00000263826	RP11-573D15.9
ENSG00000231724	RP11-573D15.3
ENSG00000232233	RP11-573D15.2
ENSG00000226482	ADIPOQ-AS1
ENSG00000198491	RP11-208N14.4
ENSG00000228952	RP11-567G11.1
ENSG00000228804	RP11-211G3.3
ENSG00000224049	RP11-30O15.1
ENSG00000236864	RP11-44H4.1
ENSG00000224187	RP11-132N15.3
ENSG00000225058	RP11-132N15.1
ENSG00000236412	RP11-132N15.2
ENSG00000234238	RP11-430L16.1
ENSG00000270959	LPP-AS2
ENSG00000224563	LPP-AS1
ENSG00000234076	TPRG1-AS1
ENSG00000230115	TPRG1-AS2
ENSG00000225764	LEPREL1-AS1
ENSG00000273370	RP11-268E23.2
ENSG00000228730	RP11-95L3.2
ENSG00000233308	OSTN-AS1
ENSG00000223812	RP11-197K6.1
ENSG00000232353	RP11-655G22.1
ENSG00000231383	FGF12-AS1
ENSG00000230126	FGF12-AS2
ENSG00000226709	FGF12-AS3
ENSG00000232130	RP11-143P4.2
ENSG00000236508	ATP13A5-AS1
ENSG00000225473	ATP13A4-AS1
ENSG00000224855	OPA1-AS1
ENSG00000229155	RP11-528A4.2
ENSG00000214146	RP11-699L21.1
ENSG00000238043	RP11-699L21.2
ENSG00000229964	RP11-135A1.3
ENSG00000232874	RP11-135A1.2
ENSG00000225742	RP11-513G11.4
ENSG00000238097	RP11-513G11.3
ENSG00000228271	RP11-513G11.2
ENSG00000214145	LINC00887
ENSG00000233058	LINC00884
ENSG00000231770	TMEM44-AS1
ENSG00000229334	AC046143.3
ENSG00000272707	RP11-534C12.1
ENSG00000233987	AC106706.1
ENSG00000237222	AC090505.6
ENSG00000230401	AC090505.4
ENSG00000238031	AC090505.1
ENSG00000233303	XXYLT1-AS1
ENSG00000230266	XXYLT1-AS2
ENSG00000223711	AC091633.3
ENSG00000229178	AC069513.4
ENSG00000242086	LINC00969
ENSG00000223783	AC124944.5
ENSG00000224614	TNK2-AS1
ENSG00000224652	LINC00885
ENSG00000228028	AC069257.8
ENSG00000235897	TM4SF19-AS1
ENSG00000225822	UBXN7-AS1
ENSG00000273013	CTD-2002J20.1
ENSG00000232065	LINC01063
ENSG00000225578	NCBP2-AS1
ENSG00000228109	MFI2-AS1
ENSG00000227375	DLG1-AS1
ENSG00000235126	AC128709.3
ENSG00000229912	AC128709.4
ENSG00000237167	AC128709.2
ENSG00000272989	RP13-616I3.1
ENSG00000273308	RP11-496H1.2
ENSG00000236833	AC024560.2
ENSG00000273375	RP11-803P9.1
ENSG00000234136	AC055764.1
ENSG00000232832	LMLN-AS1
ENSG00000272885	RP11-2H3.6
ENSG00000242686	RP11-1191J2.2
ENSG00000272927	RP11-1191J2.5
ENSG00000248416	RP11-1191J2.4
ENSG00000272588	RP11-440L14.4
ENSG00000249592	RP11-440L14.1
ENSG00000233799	AC139887.4
ENSG00000260262	RP11-440L14.3
ENSG00000250259	RP11-460I19.2
ENSG00000251652	RP11-20I20.2
ENSG00000227189	AC092535.3
ENSG00000273179	RP11-20I20.4
ENSG00000196810	CTBP1-AS2
ENSG00000272783	RP13-1016M1.2
ENSG00000244459	RP11-1398P2.1
ENSG00000270195	RP11-572O17.1
ENSG00000250623	RP11-317B7.3
ENSG00000251148	RP11-478C1.7
ENSG00000249673	NOP14-AS1
ENSG00000251075	HTT-AS
ENSG00000270090	RP11-529E10.7
ENSG00000216560	LINC00955
ENSG00000250681	RP3-368B9.2
ENSG00000250632	RP3-513G18.2
ENSG00000250986	AC141928.1
ENSG00000248516	RP11-265O12.1
ENSG00000247708	STX18-AS1
ENSG00000273396	RP11-326I19.3
ENSG00000082929	C4orf6
ENSG00000251408	RP11-586D19.2
ENSG00000251580	RP11-539L10.3
ENSG00000246526	RP11-539L10.2
ENSG00000245748	RP11-367J11.2
ENSG00000245468	RP11-367J11.3
ENSG00000272620	AFAP1-AS1
ENSG00000228919	AC097381.1
ENSG00000273267	RP11-338K13.1
ENSG00000251460	RP11-1258F18.1
ENSG00000249145	RP11-774O3.2
ENSG00000251615	RP11-774O3.3
ENSG00000251186	RP11-689P11.3
ENSG00000205959	RP11-689P11.2
ENSG00000250915	RP11-1338A24.1
ENSG00000249219	RP13-560N11.1
ENSG00000250413	RP11-448G15.1
ENSG00000249334	RP11-61G19.1
ENSG00000251152	RP11-281P23.1
ENSG00000249631	RP11-281P23.2
ENSG00000248300	RP11-74M11.2
ENSG00000248262	RP11-1J7.1
ENSG00000251210	RP11-168E17.1
ENSG00000250371	RP11-22A3.2
ENSG00000250098	RP11-22A3.1
ENSG00000246095	LINC01096
ENSG00000250634	RP11-341G5.1
ENSG00000250497	AC007126.1
ENSG00000251679	RP11-669M16.2
ENSG00000249988	RP11-669M16.1
ENSG00000251412	AC006296.1
ENSG00000248425	AC006296.2
ENSG00000248360	LINC00504
ENSG00000247624	CPEB2-AS1
ENSG00000249252	RP11-665G4.1
ENSG00000251379	RP11-484O2.1
ENSG00000273133	RP11-799M12.2
ENSG00000249234	RP11-452J21.2
ENSG00000263327	TAPT1-AS1
ENSG00000248138	RP11-446J8.1
ENSG00000249998	RP11-141E13.1
ENSG00000250819	RP11-576E20.1
ENSG00000249502	AC006160.5
ENSG00000251048	RP11-608B3.1
ENSG00000248238	RP11-3J1.1
ENSG00000248515	RP11-608O21.1
ENSG00000249441	RP11-94H6.1
ENSG00000272995	RP11-362J17.1
ENSG00000250243	RP11-120A1.1
ENSG00000250092	RP11-556G22.3
ENSG00000248343	RP11-556G22.2
ENSG00000250039	RP11-17E2.2
ENSG00000248837	RP11-412P11.1
ENSG00000249547	RP11-453O5.1
ENSG00000250137	RP11-380P13.1
ENSG00000251292	RP11-380P13.2
ENSG00000249453	RP13-497K6.1
ENSG00000261121	RP11-496D24.2
ENSG00000271172	RP11-660M5.1
ENSG00000248545	RP11-302F12.3
ENSG00000250541	RP11-302F12.10
ENSG00000251009	RP13-494C23.1
ENSG00000240005	RP11-293A21.1
ENSG00000251080	RP11-415C15.1
ENSG00000205830	AC024132.1
ENSG00000249699	RP11-415C15.2
ENSG00000251325	RP11-415C15.3
ENSG00000251410	AC007106.1
ENSG00000250038	RP11-180C1.1
ENSG00000250064	RP11-123O22.1
ENSG00000250190	RP11-292B1.2
ENSG00000249228	RP11-769N22.1
ENSG00000248176	RP11-472K22.1
ENSG00000248338	RP11-472K22.2
ENSG00000249678	RP11-619J20.1
ENSG00000251182	RP11-617I14.1
ENSG00000251434	RP11-315A17.1
ENSG00000249882	RP11-665I14.1
ENSG00000251129	RP11-734I18.1
ENSG00000251329	RP11-240A16.1
ENSG00000248417	RP11-802H3.2
ENSG00000250954	RP11-79E3.3
ENSG00000250723	RP11-79E3.2
ENSG00000248685	RP11-548L20.1
ENSG00000250597	RP11-725M22.1
ENSG00000247193	RP11-431M7.3
ENSG00000251438	RP11-431M7.2
ENSG00000248215	RP11-722M1.1
ENSG00000261761	RP11-103J17.2
ENSG00000247810	RP11-103J17.1
ENSG00000248936	RP11-36B15.1
ENSG00000251642	RP11-600L4.1
ENSG00000248227	RP11-83C7.1
ENSG00000249534	RP11-83C7.2
ENSG00000249667	RP11-213G21.1
ENSG00000251635	RP11-213G21.2
ENSG00000231160	RP11-617D20.1
ENSG00000271958	RP11-617D20.2
ENSG00000249207	RP11-360F5.1
ENSG00000249685	RP11-360F5.3
ENSG00000249348	UGDH-AS1
ENSG00000255458	RP11-539G18.2
ENSG00000250338	RP11-395I6.2
ENSG00000249241	AC195454.1
ENSG00000250893	RP11-588L15.2
ENSG00000250906	RP11-632F7.3
ENSG00000251173	UCHL1-AS1
ENSG00000249216	RP11-227F19.5
ENSG00000250467	RP11-227F19.1
ENSG00000249122	RP11-227F19.2
ENSG00000245870	LINC00682
ENSG00000249771	RP11-457P14.5
ENSG00000272862	RP11-814H16.2
ENSG00000250781	RP11-63A11.1
ENSG00000260519	RP11-109E24.2
ENSG00000251517	RP11-109E24.1
ENSG00000248939	RP11-395F4.1
ENSG00000248143	RP11-324J13.2
ENSG00000250863	RP11-663P9.1
ENSG00000251350	RP11-328N19.1
ENSG00000273369	RP11-700J17.1
ENSG00000272936	RP11-700J17.2
ENSG00000248744	RP11-362I1.1
ENSG00000249330	RP11-436F23.1
ENSG00000248254	AC092597.3
ENSG00000259959	RP11-121C2.2
ENSG00000248256	OCIAD1-AS1
ENSG00000272576	RP11-365H22.2
ENSG00000251040	RP11-535C7.1
ENSG00000248866	USP46-AS1
ENSG00000260120	RP11-177B4.2
ENSG00000250302	RP11-752D24.3
ENSG00000248115	RP11-752D24.2
ENSG00000250930	LNX1-AS1
ENSG00000272650	RP11-571I18.4
ENSG00000269506	AC110792.1
ENSG00000248184	RP11-231C18.1
ENSG00000248518	RP11-231C18.2
ENSG00000251264	RP11-545H22.1
ENSG00000250456	AC006552.1
ENSG00000249727	RP11-273B19.2
ENSG00000251256	RP11-273B19.1
ENSG00000248317	RP11-463H12.2
ENSG00000250646	RP11-530I17.1
ENSG00000273257	RP11-177J6.1
ENSG00000272969	RP11-528I4.2
ENSG00000269921	RP11-646I6.5
ENSG00000270147	RP11-646I6.6
ENSG00000269949	RP11-738E22.3
ENSG00000245067	IGFBP7-AS1
ENSG00000250192	RP11-300M6.1
ENSG00000248505	RP11-319E12.1
ENSG00000251459	RP11-319E12.2
ENSG00000251049	RP11-685F15.1
ENSG00000250333	RP11-4O3.1
ENSG00000249831	RP11-4O3.2
ENSG00000250340	RP11-577G20.1
ENSG00000250078	RP11-577G20.2
ENSG00000251339	RP11-506N2.1
ENSG00000251266	RP11-340A13.2
ENSG00000250375	RP11-340A13.3
ENSG00000249111	RP11-622J8.1
ENSG00000249392	RP11-725D20.1
ENSG00000249892	RP11-525J21.1
ENSG00000249066	RP11-593F5.2
ENSG00000240152	RP11-16N2.1
ENSG00000205682	RP11-798L4.1
ENSG00000248692	RP11-84A1.3
ENSG00000251055	RP11-257A22.1
ENSG00000250775	RP11-12K22.1
ENSG00000250125	RP11-707A18.1
ENSG00000250846	RP11-807H7.1
ENSG00000248479	RP11-807H7.2
ENSG00000251527	RP11-51P8.1
ENSG00000249413	RP11-25H12.1
ENSG00000272304	RP11-19C24.1
ENSG00000250075	RP11-584P21.2
ENSG00000248049	UBA6-AS1
ENSG00000272626	RP11-468N14.13
ENSG00000250696	RP11-704M14.1
ENSG00000272986	RP11-46J23.1
ENSG00000248567	RP11-545L5.1
ENSG00000250877	RP11-373J21.1
ENSG00000250220	RP11-692D12.1
ENSG00000250436	RP11-622A1.2
ENSG00000228277	AC112518.3
ENSG00000269559	AC093677.1
ENSG00000250532	RP11-727M10.1
ENSG00000249942	AC142293.3
ENSG00000249717	RP11-44F21.3
ENSG00000248165	RP11-44F21.2
ENSG00000260265	RP11-44F21.5
ENSG00000251185	RP11-542G1.1
ENSG00000251454	RP11-542G1.2
ENSG00000251383	RP11-542G1.3
ENSG00000248646	RP11-567N4.2
ENSG00000250735	RP11-567N4.3
ENSG00000229717	RP11-556N4.1
ENSG00000245928	RP11-630D6.5
ENSG00000233860	RP11-359D14.2
ENSG00000224218	RP11-359D14.3
ENSG00000249036	RP11-625I7.1
ENSG00000251442	LINC01094
ENSG00000260278	RP11-109G23.3
ENSG00000249307	LINC01088
ENSG00000250334	LINC00989
ENSG00000251399	RP11-234K19.1
ENSG00000248408	RP11-452C8.1
ENSG00000251321	PCAT4
ENSG00000248719	RP11-377G16.2
ENSG00000251059	RP11-100N20.1
ENSG00000273156	RP11-127B20.2
ENSG00000272677	RP11-127B20.3
ENSG00000231782	LINC00575
ENSG00000251022	THAP9-AS1
ENSG00000250057	RP11-576N17.5
ENSG00000249171	RP11-767N15.1
ENSG00000248749	RP11-42A4.1
ENSG00000251260	WDFY3-AS1
ENSG00000250062	RP11-778J15.1
ENSG00000250572	RP11-529H2.1
ENSG00000272856	RP11-710E1.2
ENSG00000249001	RP11-742B18.1
ENSG00000246375	RP11-10L7.1
ENSG00000248019	FAM13A-AS1
ENSG00000270720	RP11-84C13.2
ENSG00000251095	RP11-115D19.1
ENSG00000247775	RP11-67M1.1
ENSG00000248984	AC004054.1
ENSG00000249049	RP11-763F8.1
ENSG00000249052	RP11-354O24.1
ENSG00000249152	RP11-562F9.2
ENSG00000248511	RP11-9B6.1
ENSG00000248627	RP11-428L21.1
ENSG00000250908	RP11-703C10.1
ENSG00000246541	RP11-363G15.2
ENSG00000249951	RP11-554D13.1
ENSG00000249599	RP11-168E14.1
ENSG00000271474	RP11-710C12.1
ENSG00000248510	RP11-145G20.1
ENSG00000253170	RP11-431J17.1
ENSG00000251620	STPG2-AS1
ENSG00000214559	RP11-323J4.1
ENSG00000251523	RP11-724M22.1
ENSG00000260641	RP11-1299A16.3
ENSG00000263923	RP11-571L19.7
ENSG00000272777	RP11-571L19.8
ENSG00000246090	RP11-696N14.1
ENSG00000248676	RP11-766F14.1
ENSG00000245322	RP11-15B17.1
ENSG00000249710	RP11-588P8.1
ENSG00000254531	AP001816.1
ENSG00000251309	RP11-498M5.2
ENSG00000248161	RP11-499E18.1
ENSG00000260651	AF213884.2
ENSG00000246560	RP11-10L12.4
ENSG00000248740	RP11-328K4.1
ENSG00000251577	RP11-297P16.3
ENSG00000250920	RP11-297P16.4
ENSG00000249614	RP11-703G6.1
ENSG00000251170	RP11-729M20.1
ENSG00000245384	AC004053.1
ENSG00000250670	AC004063.1
ENSG00000248242	RP11-556I14.2
ENSG00000248373	RP11-556I14.1
ENSG00000251259	AC004069.2
ENSG00000251586	TET2-AS1
ENSG00000250522	AC004066.3
ENSG00000251175	RP11-45L9.1
ENSG00000250740	RP11-710F7.2
ENSG00000249635	RP11-710F7.3
ENSG00000249613	RP13-612N21.1
ENSG00000251081	RP11-713M6.2
ENSG00000245293	RP11-286E11.1
ENSG00000249604	RP11-286E11.2
ENSG00000234492	RPL34-AS1
ENSG00000246774	AC004051.2
ENSG00000247950	SEC24B-AS1
ENSG00000273447	AC004067.5
ENSG00000272795	RP11-602N24.3
ENSG00000250511	RP11-380D23.1
ENSG00000250103	RP11-380D23.2
ENSG00000249519	RP11-777N19.1
ENSG00000248656	RP11-255I10.2
ENSG00000250855	RP11-269F21.1
ENSG00000248432	RP11-269F21.2
ENSG00000249815	RP11-269F21.3
ENSG00000260526	RP11-73K9.2
ENSG00000272567	RP11-73K9.3
ENSG00000249509	RP11-402J6.1
ENSG00000249532	MIR302B
ENSG00000250046	RP11-148B6.2
ENSG00000251126	RP11-119H12.6
ENSG00000248152	RP11-650J17.1
ENSG00000249373	RP11-650J17.2
ENSG00000249304	RP11-26P13.2
ENSG00000250791	RP11-55L3.1
ENSG00000224932	AC107399.2
ENSG00000228358	AC113617.1
ENSG00000236922	AC092661.1
ENSG00000229565	AC108056.1
ENSG00000269893	SNHG8
ENSG00000260091	RP11-33B1.4
ENSG00000250950	RP11-33B1.3
ENSG00000250772	RP11-236P13.1
ENSG00000250392	RP11-700N1.1
ENSG00000253825	RP11-96A1.5
ENSG00000250938	RP11-679C8.2
ENSG00000249409	RP11-501E14.1
ENSG00000250344	RP11-647P12.1
ENSG00000226757	AC079341.1
ENSG00000261501	RP11-63B13.1
ENSG00000227145	IL21-AS1
ENSG00000273007	RP11-170N16.3
ENSG00000249125	RP11-381N20.2
ENSG00000251526	RP11-381N20.1
ENSG00000249464	LINC01091
ENSG00000226655	AC096732.2
ENSG00000249837	CTD-2325B11.1
ENSG00000261083	RP11-93I21.3
ENSG00000250149	RP11-399F2.2
ENSG00000251649	RP11-318I4.1
ENSG00000250945	RP11-810P8.1
ENSG00000248491	RP11-125O18.1
ENSG00000261668	RP11-50D9.3
ENSG00000251432	RP11-420A23.1
ENSG00000273077	RP11-130C6.1
ENSG00000248187	RP11-184M15.1
ENSG00000248802	RP11-184M15.2
ENSG00000250193	RP11-419L4.1
ENSG00000246876	RP11-519M16.1
ENSG00000249618	RP11-422J15.1
ENSG00000251326	RP11-521E5.1
ENSG00000250503	RP11-401I19.1
ENSG00000250102	RP11-314N14.1
ENSG00000251676	RP11-614F17.2
ENSG00000251555	RP11-745L13.2
ENSG00000251598	RP11-789C2.1
ENSG00000249463	RP11-1E22.1
ENSG00000248369	RP11-62N21.1
ENSG00000251398	RP11-149A7.2
ENSG00000251488	RP11-404I7.2
ENSG00000249513	RP11-404I7.1
ENSG00000250241	RP11-9G1.3
ENSG00000251388	RP11-427M20.1
ENSG00000251199	RP11-400D2.2
ENSG00000251291	RP11-400D2.3
ENSG00000249000	CTD-2012I17.1
ENSG00000249847	RP11-192C21.2
ENSG00000248434	RP11-553P9.2
ENSG00000248456	RP11-553P9.3
ENSG00000250865	RP11-780O17.1
ENSG00000248330	LINC00613
ENSG00000261166	RP11-775H9.3
ENSG00000251567	RP11-775H9.2
ENSG00000250665	RP11-775H9.1
ENSG00000248869	RP11-138I17.1
ENSG00000250341	RP11-785F11.1
ENSG00000251632	RP11-714L20.1
ENSG00000250126	RP13-884E18.2
ENSG00000250777	RP13-884E18.4
ENSG00000250034	RP11-793B23.1
ENSG00000248307	LINC00616
ENSG00000249091	RP11-733C7.1
ENSG00000248397	LINC00498
ENSG00000251372	LINC00499
ENSG00000249381	LINC00500
ENSG00000250977	RP11-173E2.2
ENSG00000250501	RP11-98O2.1
ENSG00000250195	RP11-371F15.3
