ENST00000254821.10	ENST00000370920.7	ENST00000253693.6	ENST00000463417.5	ENST00000322602.9	ENST00000290650.8	ENST00000636887.1	ENST00000397394.6	ENST00000354992.6	ENST00000417718.6	ENST00000342032.7	ENST00000465261.6	ENST00000275954.3	ENST00000395876.6	ENST00000311597.9	ENST00000376945.3	ENST00000247207.6	ENST00000265748.6	ENST00000452959.6	ENST00000424090.5	ENST00000360772.7	ENST00000578202.1	ENST00000354792.9	ENST00000583087.5	ENST00000418370.6	ENST00000310157.6	ENST00000449519.1	ENST00000543317.1	ENST00000589360.1	ENST00000552061.1	ENST00000528407.1	ENST00000376617.3	ENST00000521256.1	ENST00000552061.1	ENST00000309874.2	ENST00000568861.1	ENST00000321214.2	ENST00000562248.1
0.5652678904296068	0.3949182578900742	0.6826324239332181	0.5116780445843878	0.46229289616291364	0.5780681662350542	0.6229919606550535	0.36450408558514674	-0.011911406803035048	0.8319013581067153	1.0	-0.13467084761854364	-0.301693872689089	-0.11622916549067812	-0.032240701474268746	-0.3467034778912586	-0.18259946690374354	-0.14333534623998295	-0.14833693737310483	-0.12779163490154202	-0.14563632781295616	-0.13300094166266127	-0.3303521075111379	-0.0870985756538805	-0.076742418927828	-0.11407184265887217	0.3502367331552843	0.33761160357495323	0.2259160541191404	0.36978039841612237	0.25999151385969393	0.33407686588253016	0.06738540583354989	0.36978039841612237	0.30859898402191	0.2858970771261674	0.33980547478890183	0.35722533490535513
0.12397745012810908	0.10211071337918744	-0.027989304338110477	0.022644842263197903	-0.012455828719876773	0.10417293986093626	-0.11891210724038463	0.5461367105086398	0.5507049301296777	-0.1617343452774263	-0.13467084761854364	1.0	0.45917851492344025	0.18980009718278612	0.33477273664721413	0.2173318821411244	-0.14719678503280245	-0.19443069992609283	-0.2628112178728011	-0.23917999938861467	-0.2570695788451047	-0.1758176901844865	0.21529674742541627	-0.15493314971486438	-0.15995717600514034	-0.19364120505929022	-0.32885348856199864	-0.31667158459359346	-0.35825943077314504	-0.31887766463270745	-0.27801253829393807	-0.3267073323548052	0.014824042753796837	-0.31887766463270745	-0.35188507693288446	-0.3696883071555198	-0.27551638009041096	-0.25963637562731784
-0.28482252158816035	-0.11447218773636927	-0.2762016375207177	-0.2945199062113952	-0.2354051419848378	-0.2313504841372963	-0.4544579024894917	0.019189780586943792	0.29210778849040414	-0.45612832743709875	-0.301693872689089	0.45917851492344025	1.0	0.6584086685751511	0.6917666522869834	0.7784177895636942	-0.001957081192842398	-0.08765859999831892	-0.1876267126637552	-0.17534828001782216	-0.17110393640694574	-0.09016510411651871	0.5672260079080065	-0.1278799212437748	-0.13258551226855628	-0.135510746426227	-0.30522640085590586	-0.4110740708058784	-0.208151866663265	-0.30134713307401956	-0.20109311297145896	-0.41770112905683876	-0.06135315529718581	-0.30134713307401956	-0.33774245536732195	-0.3538755758770812	-0.31084173894330797	-0.29337285960068044
-0.22094314998604914	-0.17598509373248436	-0.15549886150480524	-0.18888516431313906	-0.16871772645506097	-0.19339066792565293	-0.24965357915907269	-0.014877157812423665	0.17778971695531245	-0.20084545984459515	-0.11622916549067812	0.18980009718278612	0.6584086685751511	1.0	0.8726260604862969	0.6836602611742579	-0.15104963467361565	-0.2502890076430609	-0.31440800236854777	-0.2995275613236335	-0.24489722983214465	-0.19845479950889836	0.4436630717212731	-0.20768642595458614	-0.22104284893593315	-0.24828240235056825	-0.06093245463597841	-0.1168750938801159	-0.0523762193696727	-0.039484513422099674	0.08546213867020173	-0.10167746998399582	0.19910758773579215	-0.039484513422099674	-0.09797775097795616	-0.11162157618393782	-0.03460816084101287	-0.03836834577124274
-0.03728887046823089	-0.02737219916624186	0.019139178290323806	-0.09974949794439483	0.007265019935231847	-0.02356112517043427	-0.13883490956627212	0.14290240470816795	0.3096495448560277	-0.11024773920088206	-0.032240701474268746	0.33477273664721413	0.6917666522869834	0.8726260604862969	1.0	0.6641655773430138	-0.11068483116265443	-0.20883403003973916	-0.29774767382363065	-0.27113192146296194	-0.2435918839051243	-0.15343528557308725	0.5373521578295668	-0.16872423526226762	-0.18283235983030532	-0.20869056485106463	-0.11353757769623193	-0.15570371396130445	-0.1095582050641671	-0.05955917100712352	0.05286627427665773	-0.15024120475477887	0.16571037020432636	-0.05955917100712352	-0.1430890980896173	-0.16557942004702067	-0.07479710843636662	-0.06500357172304648
-0.4089062854343204	-0.23989458359771215	-0.3632830272247429	-0.42250345644181336	-0.3159746894314194	-0.3837321433601796	-0.505136969362419	-0.00205282337125221	0.28752037436325406	-0.45367227171477603	-0.3467034778912586	0.2173318821411244	0.7784177895636942	0.6836602611742579	0.6641655773430138	1.0	-0.032894793488595926	-0.11043067469604075	-0.16892778421716392	-0.17009350570274978	-0.17744008289002833	-0.12515861233678804	0.5198575031211715	-0.15873121740695267	-0.15254246948084166	-0.1681017234074473	-0.2143661067832277	-0.27672336206220144	-0.19259604628535157	-0.22504332976360647	-0.13125220693668047	-0.2815613607356915	-0.01761927611830767	-0.22504332976360647	-0.25813358031827155	-0.2825773140047514	-0.24659054264279612	-0.23711293634462927
-0.12529946085338856	0.19198159114670127	-0.13140800067816485	-0.15151297060966554	-0.07976200349341123	-0.17231351176275875	-0.24818319161981792	-0.16983446263018342	-0.185437731544624	-0.19100185699945668	-0.18259946690374354	-0.14719678503280245	-0.001957081192842398	-0.15104963467361565	-0.11068483116265443	-0.032894793488595926	1.0	0.9497984660982075	0.81232072640476	0.8272920982676332	0.8235223876248731	0.8824860982638684	0.4269609345498313	0.7920800444328417	0.7971069529532059	0.9426512936889897	-0.586474778441298	-0.5949497132231248	-0.37401574399985354	-0.5101607603802996	-0.4801420535846231	-0.6009431007243883	-0.4069308830656932	-0.5101607603802996	-0.456607652325765	-0.4479027177253829	-0.6082358150897932	-0.5867569618180253
-0.08461989399706374	0.20361908032981382	-0.08561180348270264	-0.13660996682557439	-0.04808558551709401	-0.13877372446876876	-0.19796323295216192	-0.1764358193311236	-0.237579656334963	-0.13940423093568263	-0.14333534623998295	-0.19443069992609283	-0.08765859999831892	-0.2502890076430609	-0.20883403003973916	-0.11043067469604075	0.9497984660982075	1.0	0.8274464124506179	0.8516253637722587	0.8412172772157696	0.9158676376755712	0.34714745132098823	0.8421392548124284	0.8059785080813072	0.9310560527359626	-0.5254556410320118	-0.5192888366904554	-0.30732277941560543	-0.4425072078011284	-0.4447606113142699	-0.5283101374594381	-0.4149185215076375	-0.4425072078011284	-0.3895431473471821	-0.37927068704975647	-0.5488848245899337	-0.5255693773669436
-0.1478204666074744	0.09034980059724655	-0.1547908912385924	-0.17243357509462326	-0.11016506672785459	-0.20251585930051844	-0.20945208689314299	-0.24023098285414374	-0.3355487741596587	-0.14517899428494688	-0.14833693737310483	-0.2628112178728011	-0.1876267126637552	-0.31440800236854777	-0.29774767382363065	-0.16892778421716392	0.81232072640476	0.8274464124506179	1.0	0.9817493476512523	0.8480614150368593	0.7777863078462326	0.21287661295149693	0.6442643187885326	0.7594017126924165	0.8404080515480238	-0.5129627127110495	-0.5038611025900039	-0.23483822212980318	-0.43998734204066464	-0.46233395645130754	-0.5061449689437223	-0.45229160699872845	-0.43998734204066464	-0.36277376931502964	-0.35118467101158535	-0.5317975941847477	-0.5120224684135185
-0.10281104786572254	0.13930779789579648	-0.11029122081129304	-0.13835959533754877	-0.06892156385884532	-0.1547624855485634	-0.17822056396565703	-0.20952687953058266	-0.31520175784595456	-0.12052925203510496	-0.12779163490154202	-0.23917999938861467	-0.17534828001782216	-0.2995275613236335	-0.27113192146296194	-0.17009350570274978	0.8272920982676332	0.8516253637722587	0.9817493476512523	1.0	0.859493096862373	0.8235354601580748	0.24278108796529105	0.7001902486949129	0.8027557764471477	0.8653182149152048	-0.5047379266457096	-0.49914856936263136	-0.24768274345041072	-0.4373464314544527	-0.44572448637267387	-0.5013739374186439	-0.43457056053146886	-0.4373464314544527	-0.36391551253931465	-0.350276948948781	-0.5246895558449317	-0.5071698455145337
-0.15090101498871902	0.07884404964076777	-0.14174571065550945	-0.16784659220710585	-0.08219343090233644	-0.19812107301370738	-0.20960551021352422	-0.24424815200508934	-0.3488394731738052	-0.14571660185108698	-0.14563632781295616	-0.2570695788451047	-0.17110393640694574	-0.24489722983214465	-0.2435918839051243	-0.17744008289002833	0.8235223876248731	0.8412172772157696	0.8480614150368593	0.859493096862373	1.0	0.926638084722074	0.2418794187237559	0.8272719025841978	0.8786967344309257	0.8786487418081139	-0.47267729807820696	-0.44297075734639546	-0.2445041183677579	-0.3627424351103662	-0.3676950934698342	-0.44289995126675774	-0.37917888104974834	-0.3627424351103662	-0.309836382651614	-0.29965641671684423	-0.45083007189628477	-0.4348146017051381
-0.07340220619342813	0.18981951503901753	-0.07019492200119602	-0.11618267515671443	-0.009191005782067616	-0.116632390441465	-0.18111975786568252	-0.1673790463098917	-0.24010504538529634	-0.1258353495220226	-0.13300094166266127	-0.1758176901844865	-0.09016510411651871	-0.19845479950889836	-0.15343528557308725	-0.12515861233678804	0.8824860982638684	0.9158676376755712	0.7777863078462326	0.8235354601580748	0.926638084722074	1.0	0.37761944339539083	0.9430647603811204	0.8828095731428297	0.9121266079446846	-0.4937006343021087	-0.4920890117375176	-0.3128230168580283	-0.41187485341974467	-0.38305865875470196	-0.49257748092861525	-0.3902919160235198	-0.41187485341974467	-0.3632708664316155	-0.35126101288681993	-0.4989497596646251	-0.4831755507625005
-0.24478279314480902	0.0014470338885037388	-0.22571093609427567	-0.2650578601746726	-0.11801285086619771	-0.23378837224525817	-0.4144285974162901	-0.012013956579177256	0.2535460969944927	-0.37782754578379224	-0.3303521075111379	0.21529674742541627	0.5672260079080065	0.4436630717212731	0.5373521578295668	0.5198575031211715	0.4269609345498313	0.34714745132098823	0.21287661295149693	0.24278108796529105	0.2418794187237559	0.37761944339539083	1.0	0.2627550265827802	0.2626753504490731	0.3126271156201804	-0.47705851907546776	-0.5282285656824446	-0.40846024970831313	-0.4338925375197107	-0.28468309128336977	-0.5310535406315632	-0.20693626410526755	-0.4338925375197107	-0.43002443871058427	-0.43318363920057873	-0.47722807566331027	-0.46318449592840766
-0.02033403453482991	0.20455499227160362	-0.018801823563592363	-0.06063868758041723	0.02737716796564728	-0.05845197083398618	-0.11616024299258257	-0.12657531493778035	-0.21360439894749467	-0.0704684218772	-0.0870985756538805	-0.15493314971486438	-0.1278799212437748	-0.20768642595458614	-0.16872423526226762	-0.15873121740695267	0.7920800444328417	0.8421392548124284	0.6442643187885326	0.7001902486949129	0.8272719025841978	0.9430647603811204	0.2627550265827802	1.0	0.7863759161339512	0.8189916927147177	-0.39690001389464746	-0.4101857615144065	-0.26886065781025115	-0.34069931569253725	-0.31784816366422225	-0.4110996872716479	-0.32934836760502495	-0.34069931569253725	-0.3047007680030744	-0.29541158153927405	-0.4177683828895609	-0.40436382787053515
-0.02622762832533391	0.23592657466957645	-0.04070543357373859	-0.04633193544627323	-0.0054126087611168034	-0.06459244994791477	-0.10946527895336144	-0.1427920516362035	-0.22979857146344843	-0.07052200313028834	-0.076742418927828	-0.15995717600514034	-0.13258551226855628	-0.22104284893593315	-0.18283235983030532	-0.15254246948084166	0.7971069529532059	0.8059785080813072	0.7594017126924165	0.8027557764471477	0.8786967344309257	0.8828095731428297	0.2626753504490731	0.7863759161339512	1.0	0.8577768271269935	-0.46148525313911604	-0.4459841162254155	-0.28111207543455086	-0.38963896383445373	-0.37569251689978944	-0.4471552193679256	-0.32748698151802214	-0.38963896383445373	-0.33526983363324364	-0.3268091542839069	-0.4492526966847235	-0.44108113819089745
-0.06169713021318315	0.22296545683754476	-0.07691315274620326	-0.09723562757659973	-0.040466481994167705	-0.11461657940193534	-0.16132110144016432	-0.17186831473816275	-0.24721634896193223	-0.10197809733339122	-0.11407184265887217	-0.19364120505929022	-0.135510746426227	-0.24828240235056825	-0.20869056485106463	-0.1681017234074473	0.9426512936889897	0.9310560527359626	0.8404080515480238	0.8653182149152048	0.8786487418081139	0.9121266079446846	0.3126271156201804	0.8189916927147177	0.8577768271269935	1.0	-0.5308453005528299	-0.5168562656529941	-0.33183781046702554	-0.4504601967441352	-0.4353606071772146	-0.5183639213788	-0.4027971918161366	-0.4504601967441352	-0.38736201380386953	-0.3755364475619986	-0.5334346694714719	-0.5152475869852173
0.19670900742818317	-0.1288218300921169	0.31603785777779525	0.16683958688300385	0.2645929013610569	0.26204483443289306	0.3589472317355954	-0.047843858088614424	-0.22351738211420624	0.33110809904074756	0.3502367331552843	-0.32885348856199864	-0.30522640085590586	-0.06093245463597841	-0.11353757769623193	-0.2143661067832277	-0.586474778441298	-0.5254556410320118	-0.5129627127110495	-0.5047379266457096	-0.47267729807820696	-0.4937006343021087	-0.47705851907546776	-0.39690001389464746	-0.46148525313911604	-0.5308453005528299	1.0	0.8026690598213189	0.5333768604528943	0.79186900792977	0.7167004210402641	0.8024239838357929	0.29803460978148344	0.79186900792977	0.6854679288673197	0.6886946673696414	0.7864027927820197	0.7784131092037103
0.19435390298487054	-0.1787621475464103	0.3071181748309304	0.12232369684389582	0.2495644905064805	0.20676398815714572	0.42308849718163427	0.01979453005114091	-0.11003855951130108	0.4174858756362962	0.33761160357495323	-0.31667158459359346	-0.4110740708058784	-0.1168750938801159	-0.15570371396130445	-0.27672336206220144	-0.5949497132231248	-0.5192888366904554	-0.5038611025900039	-0.49914856936263136	-0.44297075734639546	-0.4920890117375176	-0.5282285656824446	-0.4101857615144065	-0.4459841162254155	-0.5168562656529941	0.8026690598213189	1.0	0.5286570718637915	0.8407359077497344	0.722134922408191	0.9659015276322486	0.37435352145358064	0.8407359077497344	0.7656440647438003	0.7716981262849267	0.8603113972899892	0.8514897277621731
0.09942761521453092	-0.2041643097527672	0.17240642448153928	0.1270590267565462	0.0812517412075134	0.057674229128553946	0.325106334882585	-0.40998936385817664	-0.35284561549034904	0.22870828051498304	0.2259160541191404	-0.35825943077314504	-0.208151866663265	-0.0523762193696727	-0.1095582050641671	-0.19259604628535157	-0.37401574399985354	-0.30732277941560543	-0.23483822212980318	-0.24768274345041072	-0.2445041183677579	-0.3128230168580283	-0.40846024970831313	-0.26886065781025115	-0.28111207543455086	-0.33183781046702554	0.5333768604528943	0.5286570718637915	1.0	0.6233767732979599	0.4819118079011518	0.5314414352621792	0.3948410980972192	0.6233767732979599	0.5622371637496385	0.5753302391644196	0.5901857298924225	0.5746543451956694
0.18789073682044977	-0.21183608944829677	0.36710602109802026	0.12903876025308714	0.2960116050004859	0.21521373373470157	0.35504121680231765	-0.09352080245228546	-0.19496580336117045	0.34580397670049584	0.36978039841612237	-0.31887766463270745	-0.30134713307401956	-0.039484513422099674	-0.05955917100712352	-0.22504332976360647	-0.5101607603802996	-0.4425072078011284	-0.43998734204066464	-0.4373464314544527	-0.3627424351103662	-0.41187485341974467	-0.4338925375197107	-0.34069931569253725	-0.38963896383445373	-0.4504601967441352	0.79186900792977	0.8407359077497344	0.6233767732979599	1.0	0.7296797846231902	0.8304240337429939	0.3874200455422547	1.0	0.7315050308311283	0.7178127149892961	0.829331442161262	0.8571122363485294
0.15832634854667027	-0.16213828407754516	0.2876534126400534	0.1776221583162522	0.3084472399296931	0.1941125673339514	0.33468780906559464	-0.09103050244716131	-0.16979653592819663	0.2830658169897542	0.25999151385969393	-0.27801253829393807	-0.20109311297145896	0.08546213867020173	0.05286627427665773	-0.13125220693668047	-0.4801420535846231	-0.4447606113142699	-0.46233395645130754	-0.44572448637267387	-0.3676950934698342	-0.38305865875470196	-0.28468309128336977	-0.31784816366422225	-0.37569251689978944	-0.4353606071772146	0.7167004210402641	0.722134922408191	0.4819118079011518	0.7296797846231902	1.0	0.727973785184436	0.33583140204417095	0.7296797846231902	0.6274985970039096	0.6308288089022779	0.7342220700384264	0.7326147363472953
0.1796371237573905	-0.17782720908566202	0.29306485556007855	0.11601018183976973	0.2392842754145056	0.19599011652027895	0.42254730581748123	-0.0002769624645438701	-0.11742572551490166	0.41490958706253933	0.33407686588253016	-0.3267073323548052	-0.41770112905683876	-0.10167746998399582	-0.15024120475477887	-0.2815613607356915	-0.6009431007243883	-0.5283101374594381	-0.5061449689437223	-0.5013739374186439	-0.44289995126675774	-0.49257748092861525	-0.5310535406315632	-0.4110996872716479	-0.4471552193679256	-0.5183639213788	0.8024239838357929	0.9659015276322486	0.5314414352621792	0.8304240337429939	0.727973785184436	1.0	0.38885563511019056	0.8304240337429939	0.7708183890653368	0.782353243016776	0.868467883983589	0.85611789083361
0.10012796123375539	-0.1301267247848543	0.10175711573571532	0.1496905800656388	0.0467511152805582	0.05718812785067133	0.23784493740355772	-0.05689388547145436	0.0467096853252439	0.0954250032257166	0.06738540583354989	0.014824042753796837	-0.06135315529718581	0.19910758773579215	0.16571037020432636	-0.01761927611830767	-0.4069308830656932	-0.4149185215076375	-0.45229160699872845	-0.43457056053146886	-0.37917888104974834	-0.3902919160235198	-0.20693626410526755	-0.32934836760502495	-0.32748698151802214	-0.4027971918161366	0.29803460978148344	0.37435352145358064	0.3948410980972192	0.3874200455422547	0.33583140204417095	0.38885563511019056	1.0	0.3874200455422547	0.34299446632425845	0.34556214168066024	0.41552058559701904	0.395038968947406
0.18789073682044977	-0.21183608944829677	0.36710602109802026	0.12903876025308714	0.2960116050004859	0.21521373373470157	0.35504121680231765	-0.09352080245228546	-0.19496580336117045	0.34580397670049584	0.36978039841612237	-0.31887766463270745	-0.30134713307401956	-0.039484513422099674	-0.05955917100712352	-0.22504332976360647	-0.5101607603802996	-0.4425072078011284	-0.43998734204066464	-0.4373464314544527	-0.3627424351103662	-0.41187485341974467	-0.4338925375197107	-0.34069931569253725	-0.38963896383445373	-0.4504601967441352	0.79186900792977	0.8407359077497344	0.6233767732979599	1.0	0.7296797846231902	0.8304240337429939	0.3874200455422547	1.0	0.7315050308311283	0.7178127149892961	0.829331442161262	0.8571122363485294
0.13801058064480481	-0.18219465913091443	0.2408828335709596	0.1330117792028769	0.16971777449095732	0.11674768476645102	0.368082984988676	-0.15275404845042184	-0.21154333229060332	0.3270853355532137	0.30859898402191	-0.35188507693288446	-0.33774245536732195	-0.09797775097795616	-0.1430890980896173	-0.25813358031827155	-0.456607652325765	-0.3895431473471821	-0.36277376931502964	-0.36391551253931465	-0.309836382651614	-0.3632708664316155	-0.43002443871058427	-0.3047007680030744	-0.33526983363324364	-0.38736201380386953	0.6854679288673197	0.7656440647438003	0.5622371637496385	0.7315050308311283	0.6274985970039096	0.7708183890653368	0.34299446632425845	0.7315050308311283	1.0	0.9851205271265763	0.7371061417218032	0.7224037645233164
0.13047481666696084	-0.17559680658791085	0.2161806001122447	0.14803757604797826	0.14935005084406164	0.10469513382027103	0.3839080241389814	-0.18270746008066482	-0.23111526926493345	0.3275112678347723	0.2858970771261674	-0.3696883071555198	-0.3538755758770812	-0.11162157618393782	-0.16557942004702067	-0.2825773140047514	-0.4479027177253829	-0.37927068704975647	-0.35118467101158535	-0.350276948948781	-0.29965641671684423	-0.35126101288681993	-0.43318363920057873	-0.29541158153927405	-0.3268091542839069	-0.3755364475619986	0.6886946673696414	0.7716981262849267	0.5753302391644196	0.7178127149892961	0.6308288089022779	0.782353243016776	0.34556214168066024	0.7178127149892961	0.9851205271265763	1.0	0.7529723704717695	0.725683766085064
0.15320385758383626	-0.21120415810289236	0.2672843308094332	0.204202014035209	0.17457759815351126	0.18024878123851612	0.4315083951045091	-0.07689462015828286	-0.1489811842360776	0.3678192977011834	0.33980547478890183	-0.27551638009041096	-0.31084173894330797	-0.03460816084101287	-0.07479710843636662	-0.24659054264279612	-0.6082358150897932	-0.5488848245899337	-0.5317975941847477	-0.5246895558449317	-0.45083007189628477	-0.4989497596646251	-0.47722807566331027	-0.4177683828895609	-0.4492526966847235	-0.5334346694714719	0.7864027927820197	0.8603113972899892	0.5901857298924225	0.829331442161262	0.7342220700384264	0.868467883983589	0.41552058559701904	0.829331442161262	0.7371061417218032	0.7529723704717695	1.0	0.950663503591701
